account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0032307,ACC0039960,device_id,7,RING0027,1
ACC0023647,ACC0039960,ip_address,3,RING0027,1
ACC0020263,ACC0007748,phone,6,RING0028,1
ACC0020263,ACC0043925,phone,13,RING0028,1
ACC0007748,ACC0043925,device_id,10,RING0028,1
ACC0001576,ACC0019441,ip_address,3,RING0029,1
ACC0001576,ACC0022949,phone,5,RING0029,1
ACC0001576,ACC0045537,device_id,10,RING0029,1
ACC0001576,ACC0026177,phone,14,RING0029,1
ACC0001576,ACC0005384,phone,8,RING0029,1
ACC0019441,ACC0022949,phone,6,RING0029,1
ACC0019441,ACC0045537,phone,3,RING0029,1
ACC0019441,ACC0026177,email_domain,5,RING0029,1
ACC0019441,ACC0005384,device_id,2,RING0029,1
ACC0022949,ACC0045537,phone,7,RING0029,1
ACC0022949,ACC0026177,ip_address,14,RING0029,1
ACC0022949,ACC0005384,ip_address,7,RING0029,1
ACC0045537,ACC0026177,phone,2,RING0029,1
ACC0045537,ACC0005384,email_domain,11,RING0029,1
ACC0026177,ACC0005384,email_domain,6,RING0029,1
ACC0013262,ACC0024362,email_domain,12,RING0030,1
ACC0013262,ACC0008750,ip_address,9,RING0030,1
ACC0013262,ACC0028460,ip_address,4,RING0030,1
ACC0013262,ACC0000896,email_domain,3,RING0030,1
ACC0013262,ACC0034689,ip_address,9,RING0030,1
ACC0013262,ACC0010293,ip_address,5,RING0030,1
ACC0013262,ACC0048184,ip_address,6,RING0030,1
ACC0013262,ACC0000379,device_id,9,RING0030,1
ACC0013262,ACC0049096,phone,7,RING0030,1
ACC0024362,ACC0008750,phone,11,RING0030,1
ACC0024362,ACC0028460,device_id,7,RING0030,1
ACC0024362,ACC0000896,phone,13,RING0030,1
ACC0024362,ACC0034689,device_id,7,RING0030,1
ACC0024362,ACC0010293,device_id,11,RING0030,1
ACC0024362,ACC0048184,email_domain,5,RING0030,1
ACC0024362,ACC0000379,email_domain,12,RING0030,1
ACC0024362,ACC0049096,device_id,11,RING0030,1
ACC0008750,ACC0028460,phone,8,RING0030,1
ACC0008750,ACC0000896,phone,14,RING0030,1
ACC0008750,ACC0034689,phone,10,RING0030,1
ACC0008750,ACC0010293,device_id,7,RING0030,1
ACC0008750,ACC0048184,email_domain,11,RING0030,1
ACC0008750,ACC0000379,email_domain,8,RING0030,1
ACC0008750,ACC0049096,ip_address,8,RING0030,1
ACC0028460,ACC0000896,device_id,3,RING0030,1
ACC0028460,ACC0034689,phone,8,RING0030,1
ACC0028460,ACC0010293,device_id,7,RING0030,1
ACC0028460,ACC0048184,ip_address,11,RING0030,1
ACC0028460,ACC0000379,ip_address,3,RING0030,1
ACC0028460,ACC0049096,device_id,5,RING0030,1
ACC0000896,ACC0034689,email_domain,4,RING0030,1
ACC0000896,ACC0010293,phone,8,RING0030,1
ACC0000896,ACC0048184,device_id,6,RING0030,1
ACC0000896,ACC0000379,email_domain,5,RING0030,1
ACC0000896,ACC0049096,device_id,6,RING0030,1
ACC0034689,ACC0010293,phone,2,RING0030,1
ACC0034689,ACC0048184,ip_address,10,RING0030,1
ACC0034689,ACC0000379,phone,3,RING0030,1
ACC0034689,ACC0049096,ip_address,10,RING0030,1
ACC0010293,ACC0048184,device_id,10,RING0030,1
ACC0010293,ACC0000379,phone,11,RING0030,1
ACC0010293,ACC0049096,device_id,12,RING0030,1
ACC0048184,ACC0000379,phone,3,RING0030,1
ACC0048184,ACC0049096,device_id,2,RING0030,1
ACC0000379,ACC0049096,device_id,5,RING0030,1
ACC0020729,ACC0042329,email_domain,10,RING0031,1
ACC0020729,ACC0033284,email_domain,10,RING0031,1
ACC0020729,ACC0025319,phone,9,RING0031,1
ACC0020729,ACC0024939,ip_address,7,RING0031,1
ACC0042329,ACC0033284,email_domain,4,RING0031,1
ACC0042329,ACC0025319,device_id,14,RING0031,1
ACC0042329,ACC0024939,email_domain,4,RING0031,1
ACC0033284,ACC0025319,ip_address,12,RING0031,1
ACC0033284,ACC0024939,phone,9,RING0031,1
ACC0025319,ACC0024939,ip_address,13,RING0031,1
ACC0047206,ACC0048198,phone,2,RING0032,1
ACC0047206,ACC0014913,ip_address,14,RING0032,1
ACC0047206,ACC0014115,email_domain,7,RING0032,1
ACC0047206,ACC0047457,device_id,7,RING0032,1
ACC0047206,ACC0048525,email_domain,13,RING0032,1
ACC0047206,ACC0000224,ip_address,12,RING0032,1
ACC0048198,ACC0014913,ip_address,3,RING0032,1
ACC0048198,ACC0014115,phone,5,RING0032,1
ACC0048198,ACC0047457,device_id,10,RING0032,1
ACC0048198,ACC0048525,phone,3,RING0032,1
ACC0048198,ACC0000224,ip_address,11,RING0032,1
ACC0014913,ACC0014115,ip_address,14,RING0032,1
ACC0014913,ACC0047457,phone,8,RING0032,1
ACC0014913,ACC0048525,ip_address,14,RING0032,1
ACC0014913,ACC0000224,device_id,8,RING0032,1
ACC0014115,ACC0047457,device_id,9,RING0032,1
ACC0014115,ACC0048525,email_domain,3,RING0032,1
ACC0014115,ACC0000224,email_domain,12,RING0032,1
ACC0047457,ACC0048525,email_domain,11,RING0032,1
ACC0047457,ACC0000224,device_id,6,RING0032,1
ACC0048525,ACC0000224,ip_address,9,RING0032,1
ACC0045306,ACC0023698,ip_address,9,RING0033,1
ACC0045306,ACC0043594,ip_address,3,RING0033,1
ACC0045306,ACC0040136,phone,10,RING0033,1
ACC0045306,ACC0020268,ip_address,6,RING0033,1
ACC0045306,ACC0017893,email_domain,6,RING0033,1
ACC0045306,ACC0045534,phone,2,RING0033,1
ACC0023698,ACC0043594,device_id,7,RING0033,1
ACC0023698,ACC0040136,phone,4,RING0033,1
ACC0023698,ACC0020268,ip_address,3,RING0033,1
ACC0023698,ACC0017893,ip_address,3,RING0033,1
ACC0023698,ACC0045534,device_id,7,RING0033,1
ACC0043594,ACC0040136,ip_address,13,RING0033,1
ACC0043594,ACC0020268,email_domain,12,RING0033,1
ACC0043594,ACC0017893,device_id,13,RING0033,1
ACC0043594,ACC0045534,ip_address,6,RING0033,1
ACC0040136,ACC0020268,email_domain,10,RING0033,1
ACC0040136,ACC0017893,phone,13,RING0033,1
ACC0040136,ACC0045534,phone,7,RING0033,1
ACC0020268,ACC0017893,ip_address,3,RING0033,1
ACC0020268,ACC0045534,phone,4,RING0033,1
ACC0017893,ACC0045534,phone,7,RING0033,1
ACC0000058,ACC0026557,ip_address,10,RING0034,1
ACC0000058,ACC0039393,device_id,10,RING0034,1
ACC0000058,ACC0015722,ip_address,5,RING0034,1
ACC0000058,ACC0026117,email_domain,7,RING0034,1
ACC0000058,ACC0044205,ip_address,5,RING0034,1
ACC0026557,ACC0039393,device_id,6,RING0034,1
ACC0026557,ACC0015722,ip_address,10,RING0034,1
ACC0026557,ACC0026117,device_id,12,RING0034,1
ACC0026557,ACC0044205,phone,10,RING0034,1
ACC0039393,ACC0015722,ip_address,10,RING0034,1
ACC0039393,ACC0026117,device_id,6,RING0034,1
ACC0039393,ACC0044205,device_id,14,RING0034,1
ACC0015722,ACC0026117,ip_address,4,RING0034,1
ACC0015722,ACC0044205,ip_address,10,RING0034,1
ACC0026117,ACC0044205,phone,7,RING0034,1
ACC0023877,ACC0048596,phone,6,RING0035,1
ACC0023877,ACC0022572,device_id,9,RING0035,1
ACC0048596,ACC0022572,ip_address,14,RING0035,1
ACC0042943,ACC0045729,ip_address,11,RING0036,1
ACC0042943,ACC0014804,email_domain,14,RING0036,1
ACC0042943,ACC0041769,email_domain,11,RING0036,1
ACC0042943,ACC0017833,device_id,10,RING0036,1
ACC0042943,ACC0036600,email_domain,12,RING0036,1
ACC0042943,ACC0044348,device_id,9,RING0036,1
ACC0042943,ACC0029394,phone,14,RING0036,1
ACC0042943,ACC0002493,phone,2,RING0036,1
ACC0042943,ACC0002467,phone,10,RING0036,1
ACC0045729,ACC0014804,email_domain,11,RING0036,1
ACC0045729,ACC0041769,ip_address,8,RING0036,1
ACC0045729,ACC0017833,email_domain,14,RING0036,1
ACC0045729,ACC0036600,phone,4,RING0036,1
ACC0045729,ACC0044348,phone,2,RING0036,1
ACC0045729,ACC0029394,ip_address,6,RING0036,1
ACC0045729,ACC0002493,email_domain,8,RING0036,1
ACC0045729,ACC0002467,email_domain,6,RING0036,1
ACC0014804,ACC0041769,phone,11,RING0036,1
ACC0014804,ACC0017833,device_id,14,RING0036,1
ACC0014804,ACC0036600,ip_address,14,RING0036,1
ACC0014804,ACC0044348,device_id,8,RING0036,1
ACC0014804,ACC0029394,phone,7,RING0036,1
ACC0014804,ACC0002493,device_id,8,RING0036,1
ACC0014804,ACC0002467,ip_address,12,RING0036,1
ACC0041769,ACC0017833,phone,3,RING0036,1
ACC0041769,ACC0036600,device_id,9,RING0036,1
ACC0041769,ACC0044348,ip_address,13,RING0036,1
ACC0041769,ACC0029394,ip_address,3,RING0036,1
ACC0041769,ACC0002493,phone,10,RING0036,1
ACC0041769,ACC0002467,ip_address,6,RING0036,1
ACC0017833,ACC0036600,phone,14,RING0036,1
ACC0017833,ACC0044348,device_id,10,RING0036,1
ACC0017833,ACC0029394,ip_address,10,RING0036,1
ACC0017833,ACC0002493,ip_address,11,RING0036,1
ACC0017833,ACC0002467,ip_address,9,RING0036,1
ACC0036600,ACC0044348,device_id,6,RING0036,1
ACC0036600,ACC0029394,email_domain,10,RING0036,1
ACC0036600,ACC0002493,ip_address,9,RING0036,1
ACC0036600,ACC0002467,device_id,5,RING0036,1
ACC0044348,ACC0029394,email_domain,6,RING0036,1
ACC0044348,ACC0002493,email_domain,13,RING0036,1
ACC0044348,ACC0002467,email_domain,4,RING0036,1
ACC0029394,ACC0002493,device_id,12,RING0036,1
ACC0029394,ACC0002467,phone,10,RING0036,1
ACC0002493,ACC0002467,phone,13,RING0036,1
ACC0021566,ACC0013518,ip_address,12,RING0037,1
ACC0021566,ACC0039717,phone,3,RING0037,1
ACC0021566,ACC0043296,device_id,6,RING0037,1
ACC0021566,ACC0018352,device_id,5,RING0037,1
ACC0021566,ACC0047743,device_id,3,RING0037,1
ACC0021566,ACC0025933,device_id,2,RING0037,1
ACC0021566,ACC0007969,phone,7,RING0037,1
ACC0021566,ACC0009222,ip_address,4,RING0037,1
ACC0021566,ACC0008765,email_domain,4,RING0037,1
ACC0013518,ACC0039717,ip_address,10,RING0037,1
ACC0013518,ACC0043296,ip_address,13,RING0037,1
ACC0013518,ACC0018352,phone,9,RING0037,1
ACC0013518,ACC0047743,ip_address,13,RING0037,1
ACC0013518,ACC0025933,phone,12,RING0037,1
ACC0013518,ACC0007969,device_id,13,RING0037,1
ACC0013518,ACC0009222,device_id,13,RING0037,1
ACC0013518,ACC0008765,device_id,9,RING0037,1
ACC0039717,ACC0043296,ip_address,11,RING0037,1
ACC0039717,ACC0018352,phone,11,RING0037,1
ACC0039717,ACC0047743,phone,13,RING0037,1
ACC0039717,ACC0025933,email_domain,8,RING0037,1
ACC0039717,ACC0007969,email_domain,13,RING0037,1
ACC0039717,ACC0009222,phone,13,RING0037,1
ACC0039717,ACC0008765,phone,5,RING0037,1
ACC0043296,ACC0018352,email_domain,8,RING0037,1
ACC0043296,ACC0047743,phone,11,RING0037,1
ACC0043296,ACC0025933,ip_address,11,RING0037,1
ACC0043296,ACC0007969,phone,2,RING0037,1
ACC0043296,ACC0009222,device_id,5,RING0037,1
ACC0043296,ACC0008765,ip_address,6,RING0037,1
ACC0018352,ACC0047743,device_id,7,RING0037,1
ACC0018352,ACC0025933,ip_address,2,RING0037,1
ACC0018352,ACC0007969,phone,10,RING0037,1
ACC0018352,ACC0009222,ip_address,7,RING0037,1
ACC0018352,ACC0008765,device_id,12,RING0037,1
ACC0047743,ACC0025933,email_domain,14,RING0037,1
ACC0047743,ACC0007969,ip_address,5,RING0037,1
ACC0047743,ACC0009222,phone,7,RING0037,1
ACC0047743,ACC0008765,email_domain,5,RING0037,1
ACC0025933,ACC0007969,ip_address,7,RING0037,1
ACC0025933,ACC0009222,device_id,7,RING0037,1
ACC0025933,ACC0008765,ip_address,10,RING0037,1
ACC0007969,ACC0009222,device_id,9,RING0037,1
ACC0007969,ACC0008765,device_id,10,RING0037,1
ACC0009222,ACC0008765,email_domain,11,RING0037,1
ACC0042841,ACC0030052,email_domain,10,RING0038,1
ACC0042841,ACC0047610,email_domain,5,RING0038,1
ACC0042841,ACC0000689,phone,2,RING0038,1
ACC0030052,ACC0047610,ip_address,13,RING0038,1
ACC0030052,ACC0000689,phone,2,RING0038,1
ACC0047610,ACC0000689,device_id,10,RING0038,1
ACC0004615,ACC0019634,email_domain,10,RING0039,1
ACC0004615,ACC0000786,device_id,2,RING0039,1
ACC0019634,ACC0000786,device_id,12,RING0039,1
ACC0017994,ACC0040409,device_id,2,RING0040,1
ACC0017994,ACC0038578,email_domain,7,RING0040,1
ACC0017994,ACC0033301,email_domain,7,RING0040,1
ACC0017994,ACC0020757,device_id,8,RING0040,1
ACC0017994,ACC0015093,email_domain,6,RING0040,1
ACC0017994,ACC0036730,email_domain,4,RING0040,1
ACC0017994,ACC0048481,device_id,12,RING0040,1
ACC0017994,ACC0037763,email_domain,5,RING0040,1
ACC0017994,ACC0016058,ip_address,13,RING0040,1
ACC0017994,ACC0009193,ip_address,10,RING0040,1
ACC0040409,ACC0038578,phone,11,RING0040,1
ACC0040409,ACC0033301,phone,9,RING0040,1
ACC0040409,ACC0020757,email_domain,5,RING0040,1
ACC0040409,ACC0015093,email_domain,2,RING0040,1
ACC0040409,ACC0036730,ip_address,2,RING0040,1
ACC0040409,ACC0048481,email_domain,8,RING0040,1
ACC0040409,ACC0037763,ip_address,14,RING0040,1
ACC0040409,ACC0016058,phone,9,RING0040,1
ACC0040409,ACC0009193,email_domain,4,RING0040,1
ACC0038578,ACC0033301,ip_address,9,RING0040,1
ACC0038578,ACC0020757,email_domain,3,RING0040,1
ACC0038578,ACC0015093,ip_address,9,RING0040,1
ACC0038578,ACC0036730,device_id,7,RING0040,1
ACC0038578,ACC0048481,phone,8,RING0040,1
ACC0038578,ACC0037763,ip_address,14,RING0040,1
ACC0038578,ACC0016058,phone,10,RING0040,1
ACC0038578,ACC0009193,email_domain,8,RING0040,1
ACC0033301,ACC0020757,phone,7,RING0040,1
ACC0033301,ACC0015093,ip_address,3,RING0040,1
ACC0033301,ACC0036730,ip_address,10,RING0040,1
ACC0033301,ACC0048481,device_id,5,RING0040,1
ACC0033301,ACC0037763,email_domain,12,RING0040,1
ACC0033301,ACC0016058,ip_address,7,RING0040,1
ACC0033301,ACC0009193,device_id,3,RING0040,1
ACC0020757,ACC0015093,device_id,7,RING0040,1
ACC0020757,ACC0036730,email_domain,9,RING0040,1
ACC0020757,ACC0048481,ip_address,10,RING0040,1
ACC0020757,ACC0037763,phone,4,RING0040,1
ACC0020757,ACC0016058,email_domain,10,RING0040,1
ACC0020757,ACC0009193,ip_address,12,RING0040,1
ACC0015093,ACC0036730,email_domain,12,RING0040,1
ACC0015093,ACC0048481,phone,3,RING0040,1
ACC0015093,ACC0037763,email_domain,11,RING0040,1
ACC0015093,ACC0016058,device_id,4,RING0040,1
ACC0015093,ACC0009193,email_domain,6,RING0040,1
ACC0036730,ACC0048481,device_id,7,RING0040,1
ACC0036730,ACC0037763,ip_address,12,RING0040,1
ACC0036730,ACC0016058,ip_address,12,RING0040,1
ACC0036730,ACC0009193,ip_address,3,RING0040,1
ACC0048481,ACC0037763,ip_address,7,RING0040,1
ACC0048481,ACC0016058,ip_address,5,RING0040,1
ACC0048481,ACC0009193,ip_address,11,RING0040,1
ACC0037763,ACC0016058,phone,4,RING0040,1
ACC0037763,ACC0009193,phone,14,RING0040,1
ACC0016058,ACC0009193,phone,6,RING0040,1
ACC0004040,ACC0027977,phone,10,RING0041,1
ACC0004040,ACC0000527,device_id,8,RING0041,1
ACC0027977,ACC0000527,phone,9,RING0041,1
ACC0022082,ACC0037625,device_id,8,RING0042,1
ACC0022082,ACC0020891,phone,10,RING0042,1
ACC0022082,ACC0010244,email_domain,8,RING0042,1
ACC0022082,ACC0010691,email_domain,4,RING0042,1
ACC0022082,ACC0030057,ip_address,4,RING0042,1
ACC0022082,ACC0042370,phone,10,RING0042,1
ACC0037625,ACC0020891,device_id,12,RING0042,1
ACC0037625,ACC0010244,ip_address,10,RING0042,1
ACC0037625,ACC0010691,device_id,4,RING0042,1
ACC0037625,ACC0030057,phone,6,RING0042,1
ACC0037625,ACC0042370,phone,7,RING0042,1
ACC0020891,ACC0010244,ip_address,6,RING0042,1
ACC0020891,ACC0010691,email_domain,9,RING0042,1
ACC0020891,ACC0030057,ip_address,6,RING0042,1
ACC0020891,ACC0042370,device_id,7,RING0042,1
ACC0010244,ACC0010691,device_id,5,RING0042,1
ACC0010244,ACC0030057,device_id,4,RING0042,1
ACC0010244,ACC0042370,ip_address,12,RING0042,1
ACC0010691,ACC0030057,email_domain,14,RING0042,1
ACC0010691,ACC0042370,email_domain,5,RING0042,1
ACC0030057,ACC0042370,email_domain,8,RING0042,1
ACC0001054,ACC0014775,ip_address,5,RING0043,1
ACC0001054,ACC0043732,phone,10,RING0043,1
ACC0001054,ACC0029444,email_domain,10,RING0043,1
ACC0001054,ACC0044856,ip_address,5,RING0043,1
ACC0001054,ACC0003002,phone,6,RING0043,1
ACC0001054,ACC0015245,email_domain,12,RING0043,1
ACC0014775,ACC0043732,phone,3,RING0043,1
ACC0014775,ACC0029444,phone,2,RING0043,1
ACC0014775,ACC0044856,phone,9,RING0043,1
ACC0014775,ACC0003002,device_id,7,RING0043,1
ACC0014775,ACC0015245,device_id,8,RING0043,1
ACC0043732,ACC0029444,email_domain,10,RING0043,1
ACC0043732,ACC0044856,email_domain,10,RING0043,1
ACC0043732,ACC0003002,ip_address,12,RING0043,1
ACC0043732,ACC0015245,phone,10,RING0043,1
ACC0029444,ACC0044856,email_domain,2,RING0043,1
ACC0029444,ACC0003002,device_id,10,RING0043,1
ACC0029444,ACC0015245,ip_address,9,RING0043,1
ACC0044856,ACC0003002,device_id,11,RING0043,1
ACC0044856,ACC0015245,device_id,12,RING0043,1
ACC0003002,ACC0015245,ip_address,10,RING0043,1
ACC0027820,ACC0042986,device_id,9,RING0044,1
ACC0027820,ACC0045674,email_domain,14,RING0044,1
ACC0027820,ACC0039393,email_domain,7,RING0044,1
ACC0027820,ACC0006332,device_id,10,RING0044,1
ACC0027820,ACC0017490,phone,13,RING0044,1
ACC0042986,ACC0045674,email_domain,6,RING0044,1
ACC0042986,ACC0039393,email_domain,6,RING0044,1
ACC0042986,ACC0006332,device_id,8,RING0044,1
ACC0042986,ACC0017490,phone,11,RING0044,1
ACC0045674,ACC0039393,device_id,8,RING0044,1
ACC0045674,ACC0006332,email_domain,10,RING0044,1
ACC0045674,ACC0017490,phone,10,RING0044,1
ACC0039393,ACC0006332,ip_address,3,RING0044,1
ACC0039393,ACC0017490,device_id,4,RING0044,1
ACC0006332,ACC0017490,phone,10,RING0044,1
ACC0009105,ACC0044432,ip_address,12,RING0045,1
ACC0009105,ACC0042943,email_domain,12,RING0045,1
ACC0009105,ACC0022871,phone,4,RING0045,1
ACC0009105,ACC0039850,device_id,3,RING0045,1
ACC0009105,ACC0018759,email_domain,8,RING0045,1
ACC0009105,ACC0012731,phone,5,RING0045,1
ACC0044432,ACC0042943,phone,8,RING0045,1
ACC0044432,ACC0022871,email_domain,7,RING0045,1
ACC0044432,ACC0039850,phone,13,RING0045,1
ACC0044432,ACC0018759,phone,3,RING0045,1
ACC0044432,ACC0012731,phone,3,RING0045,1
ACC0042943,ACC0022871,email_domain,4,RING0045,1
ACC0042943,ACC0039850,ip_address,14,RING0045,1
ACC0042943,ACC0018759,device_id,10,RING0045,1
ACC0042943,ACC0012731,ip_address,11,RING0045,1
ACC0022871,ACC0039850,ip_address,4,RING0045,1
ACC0022871,ACC0018759,email_domain,9,RING0045,1
ACC0022871,ACC0012731,phone,8,RING0045,1
ACC0039850,ACC0018759,device_id,10,RING0045,1
ACC0039850,ACC0012731,device_id,13,RING0045,1
ACC0018759,ACC0012731,device_id,5,RING0045,1
ACC0045950,ACC0032176,ip_address,8,RING0046,1
ACC0045950,ACC0004097,ip_address,2,RING0046,1
ACC0045950,ACC0005089,email_domain,2,RING0046,1
ACC0032176,ACC0004097,email_domain,4,RING0046,1
ACC0032176,ACC0005089,phone,5,RING0046,1
ACC0004097,ACC0005089,device_id,6,RING0046,1
ACC0044271,ACC0016079,phone,7,RING0047,1
ACC0044271,ACC0048983,phone,12,RING0047,1
ACC0044271,ACC0020901,phone,10,RING0047,1
ACC0044271,ACC0036080,email_domain,8,RING0047,1
ACC0044271,ACC0037136,device_id,9,RING0047,1
ACC0044271,ACC0027475,ip_address,11,RING0047,1
ACC0044271,ACC0019376,email_domain,5,RING0047,1
ACC0044271,ACC0026339,ip_address,7,RING0047,1
ACC0016079,ACC0048983,phone,6,RING0047,1
ACC0016079,ACC0020901,phone,8,RING0047,1
ACC0016079,ACC0036080,device_id,11,RING0047,1
ACC0016079,ACC0037136,ip_address,13,RING0047,1
ACC0016079,ACC0027475,email_domain,4,RING0047,1
ACC0016079,ACC0019376,phone,14,RING0047,1
ACC0016079,ACC0026339,device_id,3,RING0047,1
ACC0048983,ACC0020901,email_domain,13,RING0047,1
ACC0048983,ACC0036080,phone,2,RING0047,1
ACC0048983,ACC0037136,device_id,3,RING0047,1
ACC0048983,ACC0027475,phone,12,RING0047,1
ACC0048983,ACC0019376,email_domain,5,RING0047,1
ACC0048983,ACC0026339,phone,3,RING0047,1
ACC0020901,ACC0036080,ip_address,5,RING0047,1
ACC0020901,ACC0037136,device_id,6,RING0047,1
ACC0020901,ACC0027475,device_id,9,RING0047,1
ACC0020901,ACC0019376,device_id,3,RING0047,1
ACC0020901,ACC0026339,ip_address,6,RING0047,1
ACC0036080,ACC0037136,device_id,14,RING0047,1
ACC0036080,ACC0027475,email_domain,12,RING0047,1
ACC0036080,ACC0019376,phone,3,RING0047,1
ACC0036080,ACC0026339,email_domain,3,RING0047,1
ACC0037136,ACC0027475,ip_address,8,RING0047,1
ACC0037136,ACC0019376,email_domain,4,RING0047,1
ACC0037136,ACC0026339,phone,10,RING0047,1
ACC0027475,ACC0019376,phone,8,RING0047,1
ACC0027475,ACC0026339,ip_address,12,RING0047,1
ACC0019376,ACC0026339,email_domain,8,RING0047,1
ACC0031168,ACC0009235,ip_address,11,RING0048,1
ACC0031168,ACC0020625,phone,8,RING0048,1
ACC0031168,ACC0002662,phone,3,RING0048,1
ACC0031168,ACC0010566,email_domain,9,RING0048,1
ACC0031168,ACC0020676,device_id,8,RING0048,1
ACC0009235,ACC0020625,ip_address,6,RING0048,1
ACC0009235,ACC0002662,email_domain,3,RING0048,1
ACC0009235,ACC0010566,ip_address,13,RING0048,1
ACC0009235,ACC0020676,phone,12,RING0048,1
ACC0020625,ACC0002662,ip_address,5,RING0048,1
ACC0020625,ACC0010566,phone,8,RING0048,1
ACC0020625,ACC0020676,device_id,8,RING0048,1
ACC0002662,ACC0010566,email_domain,6,RING0048,1
ACC0002662,ACC0020676,device_id,6,RING0048,1
ACC0010566,ACC0020676,ip_address,11,RING0048,1
ACC0011616,ACC0037092,ip_address,9,RING0049,1
ACC0011616,ACC0035483,phone,14,RING0049,1
ACC0011616,ACC0008296,ip_address,3,RING0049,1
ACC0011616,ACC0017559,phone,11,RING0049,1
ACC0011616,ACC0032132,phone,10,RING0049,1
ACC0037092,ACC0035483,ip_address,5,RING0049,1
ACC0037092,ACC0008296,ip_address,11,RING0049,1
ACC0037092,ACC0017559,ip_address,8,RING0049,1
ACC0037092,ACC0032132,email_domain,8,RING0049,1
ACC0035483,ACC0008296,phone,6,RING0049,1
ACC0035483,ACC0017559,device_id,5,RING0049,1
ACC0035483,ACC0032132,device_id,10,RING0049,1
ACC0008296,ACC0017559,ip_address,2,RING0049,1
ACC0008296,ACC0032132,device_id,7,RING0049,1
ACC0017559,ACC0032132,phone,11,RING0049,1
ACC0001494,ACC0031380,device_id,7,RING0050,1
ACC0001494,ACC0025161,ip_address,12,RING0050,1
ACC0001494,ACC0041112,email_domain,6,RING0050,1
ACC0001494,ACC0041091,phone,6,RING0050,1
ACC0001494,ACC0027744,device_id,9,RING0050,1
ACC0001494,ACC0011500,ip_address,13,RING0050,1
ACC0001494,ACC0023653,device_id,8,RING0050,1
ACC0001494,ACC0017994,email_domain,7,RING0050,1
ACC0001494,ACC0001904,device_id,10,RING0050,1
ACC0031380,ACC0025161,email_domain,11,RING0050,1
ACC0031380,ACC0041112,phone,10,RING0050,1
ACC0031380,ACC0041091,email_domain,9,RING0050,1
ACC0031380,ACC0027744,ip_address,12,RING0050,1
ACC0031380,ACC0011500,device_id,5,RING0050,1
ACC0031380,ACC0023653,device_id,3,RING0050,1
ACC0031380,ACC0017994,ip_address,9,RING0050,1
ACC0031380,ACC0001904,device_id,9,RING0050,1
ACC0025161,ACC0041112,phone,9,RING0050,1
ACC0025161,ACC0041091,ip_address,8,RING0050,1
ACC0025161,ACC0027744,email_domain,9,RING0050,1
ACC0025161,ACC0011500,ip_address,6,RING0050,1
ACC0025161,ACC0023653,phone,3,RING0050,1
ACC0025161,ACC0017994,ip_address,10,RING0050,1
ACC0025161,ACC0001904,email_domain,4,RING0050,1
ACC0041112,ACC0041091,phone,4,RING0050,1
ACC0041112,ACC0027744,device_id,3,RING0050,1
ACC0041112,ACC0011500,email_domain,14,RING0050,1
ACC0041112,ACC0023653,email_domain,8,RING0050,1
ACC0041112,ACC0017994,phone,7,RING0050,1
ACC0041112,ACC0001904,email_domain,8,RING0050,1
ACC0041091,ACC0027744,phone,3,RING0050,1
ACC0041091,ACC0011500,ip_address,7,RING0050,1
ACC0041091,ACC0023653,phone,5,RING0050,1
ACC0041091,ACC0017994,email_domain,14,RING0050,1
ACC0041091,ACC0001904,phone,4,RING0050,1
ACC0027744,ACC0011500,email_domain,4,RING0050,1
ACC0027744,ACC0023653,phone,13,RING0050,1
ACC0027744,ACC0017994,email_domain,4,RING0050,1
ACC0027744,ACC0001904,device_id,2,RING0050,1
